ID,Age,Gender,Education,Country,Ethnicity,Nscore,Escore,Oscore,Ascore,Cscore,Impulsivity,SS,Alcohol,Amphet,Amyl,Benzos,Caff,Cannabis,Choc,Coke,Crack,Ecstasy,Heroin,Ketamine,Legalh,LSD,Meth,Mushrooms,Nicotine,Semer,VSA
0522,Ag3,F,Ed7,UK,WH,S38,S38,S39,S38,S48,I1,SS00,CL5,CL0,CL2,CL0,CL6,CL3,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0
0523,Ag4,F,Ed2,AU,WH,S42,S38,S40,S40,S43,I2,SS02,CL3,CL0,CL0,CL6,CL5,CL4,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
0524,Ag1,M,Ed5,US,WH,S36,S42,S46,S34,S41,I5,SS06,CL5,CL0,CL0,CL0,CL6,CL6,CL5,CL0,CL0,CL3,CL0,CL0,CL0,CL3,CL0,CL3,CL6,CL0,CL0
0525,Ag1,M,Ed5,UK,WH,S33,S43,S45,S38,S32,I4,SS06,CL5,CL0,CL0,CL0,CL6,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0,CL0,CL6,CL0,CL0
0526,Ag3,F,Ed1,UK,WH,S37,S34,S33,S44,S45,I1,SS00,CL2,CL2,CL2,CL2,CL6,CL2,CL5,CL2,CL2,CL2,CL2,CL0,CL0,CL1,CL2,CL0,CL3,CL0,CL1
0527,Ag4,F,Ed7,AU,WH,S29,S44,S53,S55,S56,I4,SS06,CL5,CL1,CL1,CL6,CL0,CL6,CL3,CL1,CL1,CL1,CL0,CL0,CL0,CL3,CL6,CL1,CL0,CL0,CL1
0528,Ag5,M,Ed4,UK,WH,S20,S43,S38,S43,S45,I2,SS04,CL6,CL0,CL0,CL0,CL6,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
0529,Ag1,M,Ed6,UK,WH,S45,S30,S44,S30,S31,I6,SS06,CL4,CL0,CL2,CL0,CL4,CL5,CL5,CL4,CL0,CL3,CL0,CL0,CL2,CL0,CL3,CL0,CL4,CL0,CL0
0530,Ag3,M,Ed9,UK,WH,S42,S39,S45,S47,S29,I5,SS05,CL6,CL0,CL0,CL0,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
0531,Ag2,F,Ed6,UK,WH,S43,S47,S46,S43,S42,I3,SS09,CL5,CL2,CL2,CL1,CL6,CL3,CL6,CL5,CL0,CL2,CL0,CL1,CL0,CL1,CL0,CL2,CL5,CL0,CL1
0532,Ag5,M,Ed7,UK,WH,S45,S40,S50,S30,S46,I3,SS02,CL5,CL0,CL0,CL0,CL6,CL1,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
0533,Ag4,M,Ed7,UK,WH,S46,S29,S41,S45,S35,I3,SS08,CL5,CL2,CL1,CL2,CL6,CL6,CL5,CL3,CL3,CL2,CL1,CL0,CL0,CL2,CL2,CL2,CL6,CL0,CL1
0534,Ag1,F,Ed7,UK,WH,S33,S41,S41,S53,S49,I4,SS02,CL4,CL0,CL0,CL2,CL5,CL0,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
0535,Ag2,M,Ed8,UK,WH,S32,S39,S41,S32,S37,I5,SS06,CL4,CL0,CL0,CL0,CL5,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
0536,Ag3,F,Ed8,UK,WH,S20,S54,S43,S52,S51,I4,SS02,CL6,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
0537,Ag2,F,Ed7,US,WH,S45,S40,S52,S29,S38,I4,SS05,CL5,CL4,CL0,CL6,CL6,CL2,CL4,CL6,CL0,CL2,CL3,CL2,CL0,CL2,CL3,CL2,CL6,CL0,CL1
0538,Ag1,F,Ed7,UK,WH,S49,S45,S39,S49,S37,I5,SS06,CL6,CL0,CL3,CL0,CL5,CL4,CL5,CL3,CL0,CL3,CL0,CL0,CL3,CL0,CL0,CL0,CL3,CL0,CL0
0539,Ag4,F,Ed5,UK,AS,S43,S38,S37,S48,S35,I1,SS01,CL0,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
0540,Ag3,F,Ed7,UK,WH,S47,S38,S46,S47,S46,I4,SS07,CL6,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
0541,Ag4,M,Ed8,UK,WH,S24,S48,S45,S47,S53,I0,SS02,CL6,CL0,CL0,CL1,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
0542,Ag4,F,Ed7,UK,WH,S26,S42,S45,S37,S43,I1,SS01,CL5,CL0,CL0,CL2,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
0543,Ag4,F,Ed7,OT,BL,S38,S45,S46,S48,S45,I4,SS06,CL4,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
0544,Ag3,M,Ed3,UK,WH,S43,S45,S52,S35,S34,I4,SS09,CL6,CL1,CL1,CL5,CL6,CL5,CL5,CL2,CL0,CL2,CL1,CL2,CL4,CL1,CL0,CL1,CL6,CL0,CL1
0545,Ag2,F,Ed7,UK,WH,S44,S44,S39,S38,S44,I3,SS05,CL6,CL0,CL0,CL0,CL5,CL0,CL5,CL2,CL0,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL5,CL0,CL0
0546,Ag1,F,Ed2,UK,WH,S48,S36,S41,S38,S34,I7,SS05,CL5,CL0,CL2,CL0,CL6,CL4,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL1
0547,Ag3,F,Ed6,UK,WH,S51,S41,S43,S47,S36,I2,SS05,CL5,CL0,CL0,CL2,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
0548,Ag4,F,Ed5,US,WH,S27,S37,S52,S59,S42,I1,SS02,CL2,CL2,CL0,CL2,CL6,CL2,CL6,CL2,CL2,CL0,CL0,CL0,CL0,CL1,CL2,CL0,CL6,CL0,CL0
0549,Ag2,F,Ed8,UK,WH,S20,S35,S39,S40,S54,I1,SS03,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
0550,Ag1,M,Ed7,UK,WH,S48,S37,S47,S44,S28,I5,SS02,CL4,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
0551,Ag2,F,Ed8,OT,WH,S25,S47,S47,S39,S41,I3,SS03,CL4,CL0,CL0,CL0,CL5,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0
0552,Ag1,F,Ed7,UK,WH,S34,S37,S36,S48,S50,I1,SS04,CL6,CL0,CL0,CL0,CL6,CL3,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
0553,Ag3,F,Ed8,UK,WH,S28,S48,S47,S36,S49,I3,SS09,CL4,CL2,CL1,CL0,CL6,CL4,CL5,CL3,CL0,CL3,CL0,CL3,CL3,CL3,CL0,CL3,CL3,CL0,CL0
0554,Ag1,F,Ed8,UK,WH,S52,S29,S45,S48,S44,I3,SS02,CL2,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
0555,Ag2,F,Ed8,OT,WB,S46,S26,S43,S43,S45,I2,SS00,CL6,CL0,CL0,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
0556,Ag2,F,Ed9,UK,WH,S42,S43,S43,S43,S50,I5,SS06,CL4,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
0557,Ag4,F,Ed8,UK,WH,S38,S33,S38,S43,S48,I2,SS02,CL6,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
0558,Ag1,F,Ed7,UK,WH,S34,S38,S48,S42,S44,I1,SS04,CL6,CL2,CL2,CL0,CL6,CL2,CL4,CL0,CL0,CL3,CL0,CL2,CL3,CL0,CL0,CL2,CL2,CL0,CL0
0559,Ag2,F,Ed7,UK,WH,S21,S46,S45,S52,S50,I2,SS05,CL4,CL0,CL0,CL0,CL5,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
0560,Ag1,F,Ed7,UK,WH,S31,S39,S42,S49,S41,I7,SS09,CL5,CL2,CL2,CL0,CL6,CL2,CL3,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
0561,Ag4,F,Ed7,UK,WH,S28,S40,S49,S45,S49,I4,SS04,CL6,CL1,CL1,CL0,CL6,CL1,CL6,CL1,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,CL6,CL0,CL0
0562,Ag1,F,Ed7,UK,WH,S46,S41,S41,S45,S45,I2,SS04,CL6,CL0,CL0,CL0,CL6,CL0,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
0563,Ag3,F,Ed7,UK,WH,S42,S44,S49,S36,S47,I3,SS05,CL5,CL1,CL0,CL3,CL6,CL2,CL6,CL2,CL0,CL2,CL0,CL2,CL0,CL0,CL0,CL0,CL3,CL0,CL0
0564,Ag3,F,Ed8,UK,OT,S58,S43,S35,S41,S51,I3,SS03,CL6,CL0,CL1,CL1,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL6,CL0,CL1
0565,Ag2,F,Ed8,UK,WH,S44,S42,S42,S31,S40,I4,SS06,CL5,CL0,CL3,CL2,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
0566,Ag4,F,Ed5,UK,WH,S31,S37,S46,S44,S39,I8,SS03,CL2,CL6,CL0,CL0,CL6,CL3,CL5,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL6,CL0,CL1
0567,Ag4,F,Ed8,UK,WH,S39,S34,S47,S47,S36,I2,SS03,CL5,CL0,CL0,CL1,CL5,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
0568,Ag1,F,Ed7,UK,WH,S45,S47,S39,S49,S46,I1,SS02,CL5,CL2,CL2,CL2,CL5,CL4,CL6,CL0,CL0,CL2,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL1
0569,Ag1,M,Ed7,UK,WH,S53,S44,S54,S37,S38,I3,SS06,CL6,CL0,CL2,CL0,CL6,CL3,CL6,CL2,CL0,CL0,CL0,CL0,CL2,CL0,CL0,CL0,CL6,CL0,CL0
0570,Ag3,M,Ed8,UK,WH,S46,S34,S45,S41,S42,I3,SS05,CL1,CL0,CL0,CL0,CL1,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL1,CL0,CL0
0571,Ag3,F,Ed9,UK,WH,S32,S45,S45,S37,S56,I2,SS04,CL6,CL0,CL0,CL0,CL6,CL1,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL1
0572,Ag3,F,Ed6,AU,WH,S38,S47,S38,S31,S39,I5,SS08,CL6,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
0573,Ag1,F,Ed8,UK,WH,S21,S52,S45,S50,S53,I4,SS08,CL6,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
0574,Ag3,M,Ed6,UK,WH,S48,S31,S34,S36,S37,I8,SS06,CL6,CL1,CL1,CL1,CL6,CL3,CL6,CL1,CL0,CL1,CL0,CL0,CL0,CL1,CL0,CL0,CL6,CL0,CL1
0575,Ag5,F,Ed5,US,WH,S27,S46,S49,S39,S39,I5,SS05,CL5,CL0,CL0,CL2,CL6,CL4,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
0576,Ag3,F,Ed7,UK,WH,S55,S29,S33,S47,S28,I2,SS01,CL6,CL1,CL0,CL0,CL5,CL2,CL6,CL1,CL0,CL1,CL0,CL0,CL0,CL1,CL0,CL0,CL2,CL0,CL0
0577,Ag3,M,Ed2,UK,WH,S20,S45,S35,S40,S49,I3,SS06,CL5,CL0,CL0,CL0,CL3,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL6,CL0,CL0
0578,Ag2,F,Ed8,UK,OT,S44,S42,S47,S47,S48,I2,SS04,CL4,CL0,CL0,CL0,CL3,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
0579,Ag2,F,Ed7,UK,WH,S46,S45,S41,S51,S41,I2,SS05,CL4,CL0,CL0,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0
0580,Ag4,F,Ed8,UK,WH,S46,S39,S48,S50,S51,I1,SS01,CL6,CL1,CL0,CL2,CL4,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL1,CL0,CL0
0581,Ag1,F,Ed8,UK,WH,S34,S45,S50,S44,S47,I3,SS05,CL5,CL0,CL2,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
0582,Ag3,F,Ed5,UK,WH,S25,S40,S38,S43,S27,I8,SS05,CL6,CL1,CL1,CL1,CL6,CL2,CL6,CL2,CL0,CL1,CL0,CL0,CL0,CL1,CL0,CL1,CL2,CL0,CL0
0583,Ag1,M,Ed5,UK,WH,S27,S50,S49,S41,S37,I6,SS08,CL6,CL0,CL4,CL0,CL6,CL5,CL6,CL0,CL0,CL5,CL0,CL4,CL2,CL0,CL0,CL2,CL6,CL0,CL0
0584,Ag3,F,Ed6,UK,WH,S39,S48,S56,S41,S48,I5,SS06,CL6,CL0,CL0,CL0,CL6,CL0,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
0585,Ag1,F,Ed5,US,WH,S42,S40,S42,S46,S39,I3,SS09,CL5,CL0,CL0,CL3,CL6,CL4,CL6,CL0,CL0,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0
0586,Ag2,M,Ed7,UK,WH,S33,S41,S44,S35,S47,I7,SS07,CL2,CL0,CL2,CL0,CL3,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL1,CL0,CL0
0587,Ag1,M,Ed6,UK,WH,S43,S36,S54,S36,S40,I5,SS07,CL2,CL0,CL0,CL0,CL6,CL4,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL4,CL0,CL0
0588,Ag1,M,Ed5,UK,WH,S39,S42,S44,S48,S28,I4,SS08,CL5,CL5,CL2,CL4,CL6,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL3,CL3,CL0,CL3,CL6,CL0,CL0
0589,Ag2,F,Ed2,UK,WH,S31,S50,S49,S49,S43,I3,SS06,CL5,CL3,CL1,CL3,CL6,CL6,CL6,CL1,CL0,CL1,CL0,CL0,CL0,CL0,CL0,CL1,CL6,CL0,CL0
0590,Ag5,F,Ed5,US,WH,S24,S39,S48,S37,S45,I5,SS06,CL2,CL1,CL0,CL1,CL6,CL6,CL6,CL1,CL0,CL1,CL0,CL0,CL0,CL1,CL0,CL0,CL0,CL0,CL0
0591,Ag3,M,Ed1,UK,WH,S30,S40,S42,S39,S46,I3,SS07,CL3,CL3,CL2,CL1,CL6,CL6,CL5,CL2,CL0,CL2,CL1,CL0,CL0,CL1,CL1,CL0,CL6,CL0,CL1
0592,Ag3,F,Ed7,UK,WH,S40,S37,S44,S32,S52,I3,SS03,CL6,CL0,CL0,CL1,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
0593,Ag3,F,Ed6,US,WH,S14,S46,S47,S46,S54,I2,SS05,CL5,CL0,CL0,CL0,CL6,CL6,CL6,CL2,CL3,CL2,CL0,CL0,CL3,CL0,CL0,CL0,CL6,CL0,CL0
0594,Ag2,M,Ed6,OT,WB,S35,S46,S46,S47,S46,I4,SS08,CL5,CL0,CL3,CL0,CL6,CL5,CL5,CL3,CL0,CL0,CL0,CL0,CL4,CL0,CL0,CL2,CL6,CL0,CL0
0595,Ag3,M,Ed2,UK,WH,S32,S36,S42,S35,S37,I7,SS08,CL5,CL2,CL3,CL4,CL6,CL5,CL5,CL2,CL0,CL3,CL0,CL2,CL3,CL2,CL0,CL3,CL0,CL0,CL0
0596,Ag4,M,Ed6,OT,WH,S39,S41,S43,S34,S45,I3,SS08,CL6,CL1,CL1,CL2,CL6,CL1,CL4,CL1,CL1,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL1,CL0,CL0
0597,Ag1,M,Ed2,UK,WH,S23,S45,S51,S49,S48,I5,SS09,CL5,CL2,CL0,CL0,CL5,CL5,CL5,CL3,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
0598,Ag5,F,Ed6,CA,WH,S32,S37,S44,S38,S46,I6,SS09,CL1,CL1,CL1,CL2,CL6,CL4,CL5,CL1,CL1,CL0,CL0,CL0,CL6,CL1,CL3,CL1,CL1,CL0,CL1
0599,Ag4,F,Ed6,US,WH,S36,S41,S42,S46,S44,I3,SS04,CL5,CL1,CL0,CL2,CL6,CL6,CL6,CL1,CL0,CL0,CL0,CL0,CL2,CL1,CL0,CL2,CL3,CL0,CL0
0600,Ag1,M,Ed5,UK,WH,S41,S39,S48,S43,S35,I5,SS07,CL4,CL0,CL2,CL0,CL5,CL6,CL6,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0,CL3,CL6,CL0,CL0
0601,Ag4,F,Ed8,UK,WH,S43,S36,S42,S54,S43,I2,SS02,CL6,CL0,CL0,CL0,CL6,CL1,CL6,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
0602,Ag1,M,Ed5,US,WH,S46,S47,S51,S44,S34,I8,SS09,CL4,CL5,CL0,CL0,CL6,CL6,CL5,CL4,CL0,CL4,CL0,CL3,CL4,CL0,CL0,CL4,CL6,CL0,CL0
0603,Ag1,M,Ed5,US,WH,S41,S28,S38,S29,S46,I5,SS09,CL6,CL3,CL0,CL0,CL6,CL6,CL5,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0,CL0,CL6,CL0,CL2
0604,Ag1,M,Ed5,US,WH,S54,S33,S51,S39,S34,I5,SS08,CL6,CL3,CL0,CL2,CL6,CL6,CL3,CL0,CL0,CL2,CL0,CL0,CL6,CL3,CL3,CL4,CL6,CL0,CL0
0605,Ag2,M,Ed7,US,WH,S29,S34,S43,S33,S43,I2,SS05,CL5,CL0,CL0,CL2,CL6,CL5,CL5,CL2,CL0,CL2,CL0,CL2,CL2,CL3,CL0,CL3,CL5,CL0,CL2
0606,Ag3,F,Ed5,US,WH,S40,S42,S48,S49,S45,I2,SS04,CL5,CL0,CL0,CL5,CL6,CL5,CL4,CL1,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL1,CL5,CL0,CL0
0607,Ag5,F,Ed8,US,WH,S15,S47,S57,S51,S34,I2,SS04,CL5,CL3,CL1,CL2,CL6,CL6,CL6,CL1,CL2,CL0,CL1,CL0,CL0,CL1,CL0,CL1,CL0,CL0,CL0
0608,Ag1,M,Ed7,UK,WH,S31,S40,S38,S52,S36,I3,SS09,CL5,CL0,CL0,CL0,CL6,CL4,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL3,CL0,CL0
0609,Ag4,M,Ed5,US,WH,S35,S40,S52,S55,S41,I2,SS06,CL2,CL1,CL0,CL0,CL6,CL3,CL3,CL1,CL1,CL0,CL1,CL0,CL0,CL1,CL0,CL1,CL6,CL0,CL0
0610,Ag2,M,Ed7,UK,WH,S21,S48,S54,S44,S49,I5,SS10,CL6,CL6,CL4,CL4,CL6,CL6,CL6,CL6,CL2,CL4,CL2,CL3,CL4,CL2,CL0,CL3,CL1,CL0,CL5
0611,Ag5,F,Ed6,CA,WH,S48,S34,S36,S50,S30,I8,SS05,CL4,CL1,CL0,CL1,CL5,CL5,CL4,CL3,CL3,CL0,CL0,CL0,CL0,CL1,CL0,CL4,CL1,CL0,CL1
0612,Ag2,M,Ed5,UK,WH,S27,S46,S52,S44,S37,I4,SS10,CL6,CL1,CL2,CL0,CL6,CL6,CL6,CL2,CL0,CL3,CL0,CL0,CL3,CL1,CL0,CL0,CL6,CL0,CL0
0613,Ag2,M,Ed7,UK,WH,S29,S42,S42,S51,S46,I5,SS09,CL5,CL0,CL0,CL0,CL6,CL5,CL5,CL0,CL2,CL0,CL0,CL0,CL3,CL0,CL0,CL2,CL6,CL0,CL2
0614,Ag3,M,Ed7,UK,WH,S25,S41,S45,S41,S39,I3,SS04,CL1,CL1,CL1,CL1,CL6,CL6,CL6,CL1,CL0,CL4,CL0,CL1,CL5,CL1,CL0,CL2,CL1,CL0,CL0
0615,Ag2,F,Ed8,UK,WH,S54,S38,S44,S32,S37,I4,SS06,CL6,CL3,CL2,CL5,CL5,CL6,CL6,CL3,CL0,CL2,CL0,CL0,CL6,CL0,CL0,CL2,CL6,CL0,CL1
0616,Ag2,F,Ed1,US,WH,S33,S44,S41,S37,S44,I7,SS05,CL3,CL2,CL0,CL3,CL6,CL3,CL4,CL3,CL3,CL3,CL3,CL0,CL0,CL3,CL3,CL2,CL6,CL0,CL2
0617,Ag3,F,Ed8,UK,WH,S37,S39,S43,S48,S40,I6,SS09,CL6,CL0,CL0,CL1,CL6,CL2,CL2,CL0,CL0,CL1,CL0,CL0,CL0,CL1,CL0,CL0,CL6,CL0,CL1
0618,Ag4,F,Ed5,US,WH,S46,S41,S45,S39,S34,I7,SS09,CL2,CL6,CL1,CL6,CL6,CL6,CL6,CL2,CL1,CL0,CL0,CL0,CL2,CL1,CL2,CL4,CL4,CL0,CL0
0619,Ag4,M,Ed6,IE,WH,S27,S48,S44,S39,S47,I2,SS06,CL3,CL2,CL2,CL3,CL6,CL6,CL5,CL0,CL0,CL0,CL1,CL0,CL5,CL2,CL0,CL2,CL6,CL0,CL1
0620,Ag2,F,Ed7,UK,WH,S35,S47,S52,S44,S42,I5,SS06,CL5,CL0,CL2,CL0,CL6,CL3,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL2,CL0,CL0
0621,Ag5,M,Ed8,UK,WH,S29,S33,S51,S37,S46,I1,SS03,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
0622,Ag1,M,Ed4,UK,WH,S41,S30,S43,S52,S28,I7,SS07,CL5,CL0,CL0,CL0,CL6,CL5,CL6,CL0,CL0,CL4,CL0,CL4,CL2,CL0,CL0,CL0,CL6,CL0,CL2
0623,Ag3,M,Ed8,UK,WH,S27,S44,S45,S34,S44,I6,SS07,CL5,CL0,CL1,CL0,CL6,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL1,CL0,CL0
0624,Ag3,F,Ed8,UK,WH,S34,S43,S44,S45,S52,I2,SS01,CL5,CL0,CL0,CL0,CL6,CL1,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
0625,Ag4,F,Ed8,UK,WH,S32,S40,S43,S41,S31,I8,SS04,CL6,CL0,CL1,CL0,CL6,CL1,CL6,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL0,CL1,CL2,CL0,CL1
0626,Ag3,F,Ed9,UK,WH,S36,S40,S37,S43,S44,I1,SS05,CL6,CL0,CL0,CL1,CL6,CL1,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL1,CL0,CL0
0627,Ag3,F,Ed6,UK,WH,S32,S36,S42,S37,S44,I2,SS01,CL6,CL1,CL0,CL0,CL6,CL2,CL6,CL2,CL0,CL2,CL0,CL0,CL0,CL2,CL0,CL2,CL2,CL0,CL0
0628,Ag3,M,Ed7,UK,WH,S35,S37,S40,S40,S45,I3,SS05,CL6,CL1,CL2,CL0,CL6,CL2,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL1,CL0,CL1,CL2,CL0,CL0
0629,Ag3,M,Ed9,UK,WH,S21,S33,S35,S54,S46,I0,SS03,CL5,CL1,CL1,CL2,CL5,CL5,CL6,CL3,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL2,CL5,CL0,CL0
0630,Ag2,F,Ed9,UK,WH,S48,S32,S37,S53,S44,I1,SS01,CL5,CL0,CL0,CL0,CL6,CL3,CL5,CL3,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
0631,Ag4,F,Ed9,UK,WB,S31,S43,S50,S45,S41,I3,SS00,CL5,CL0,CL0,CL1,CL6,CL0,CL4,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL6,CL0,CL0
0632,Ag3,F,Ed9,UK,WH,S41,S38,S56,S45,S49,I1,SS00,CL6,CL1,CL0,CL0,CL6,CL2,CL6,CL1,CL0,CL1,CL0,CL0,CL0,CL0,CL0,CL1,CL5,CL0,CL0
0633,Ag1,F,Ed7,UK,WH,S40,S39,S44,S56,S49,I1,SS04,CL5,CL0,CL0,CL0,CL6,CL0,CL5,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
0634,Ag1,F,Ed7,UK,WH,S48,S37,S37,S37,S47,I1,SS00,CL5,CL0,CL2,CL0,CL4,CL2,CL6,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0,CL0
0635,Ag2,F,Ed8,UK,WH,S29,S51,S49,S44,S44,I2,SS06,CL5,CL0,CL2,CL2,CL6,CL3,CL5,CL3,CL0,CL2,CL0,CL2,CL3,CL0,CL0,CL2,CL5,CL0,CL0
0636,Ag3,F,Ed9,UK,WH,S48,S41,S46,S36,S37,I3,SS09,CL6,CL3,CL3,CL6,CL6,CL5,CL5,CL5,CL0,CL5,CL1,CL3,CL3,CL2,CL1,CL2,CL6,CL0,CL1
0637,Ag3,M,Ed7,UK,WH,S28,S38,S45,S50,S38,I2,SS06,CL5,CL2,CL2,CL2,CL6,CL3,CL6,CL2,CL0,CL2,CL0,CL2,CL0,CL1,CL0,CL2,CL1,CL0,CL0
